demanda_id,dia,empilhadeira_id,operador_id,tipo,zona_origem,zona_destino,x_origem,y_origem,x_destino,y_destino,distancia_euclidiana_m,distancia_percorrida_m,peso_kg,prioridade,sku,timestamp_inicio,hora_do_dia,dia_semana,tempo_real_min,tempo_estimado_min,congestionamento_medio
84,9,5,6881,rack_para_expedicao,armazenagem,expedicao,24.0,15.555555555555555,90.0,30.0,67.56213418260737,67.7,1729.9,normal,SKU-6191,2026-01-16 14:53:07.000000000,14,4,0.75,0.478,0.637
30,9,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,21.333333333333332,35.86294900187533,35.9,1105.3,baixa,SKU-3747,2026-01-16 16:03:08.000000000,16,4,0.317,0.253,0.41
27,9,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,44.44444444444444,20.11571463579263,20.1,436.1,baixa,SKU-8513,2026-01-16 16:15:46.000000000,16,4,0.167,0.142,0.468
135,9,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,21.333333333333332,66.56659155395529,66.6,955.9,baixa,SKU-6892,2026-01-16 16:50:39.999999999,16,4,0.55,0.47,0.365
41,9,6,1662,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,4.0,29.5296461204668,29.5,1090.3,baixa,SKU-9006,2026-01-16 08:15:12.000000000,8,4,0.233,0.208,0.217
261,9,6,1662,rack_para_expedicao,armazenagem,expedicao,55.2,50.22222222222222,90.0,30.0,40.24895367093334,40.3,741.9,alta,SKU-7873,2026-01-16 08:26:56.000000000,8,4,0.4,0.285,0.611
240,9,6,1662,rack_para_expedicao,armazenagem,expedicao,24.0,50.22222222222222,90.0,30.0,69.02853230081702,71.0,246.6,normal,SKU-7949,2026-01-16 08:48:12.000000000,8,4,0.683,0.501,0.712
146,9,6,1662,rack_para_expedicao,armazenagem,expedicao,24.0,44.44444444444444,90.0,30.0,67.56213418260737,67.7,680.7,alta,SKU-1769,2026-01-16 08:53:10.000000000,8,4,0.717,0.478,0.762
48,9,6,1662,rack_para_expedicao,armazenagem,expedicao,44.8,56.0,90.0,30.0,52.1444148495311,52.2,382.3,normal,SKU-7235,2026-01-16 08:55:21.000000000,8,4,0.483,0.368,0.611
374,9,6,1662,rack_para_rack,armazenagem,armazenagem,65.6,15.555555555555555,44.8,44.44444444444444,35.59786371728741,38.6,599.6,alta,SKU-2016,2026-01-16 09:47:49.000000000,9,4,0.383,0.272,0.669
342,9,6,1662,rack_para_expedicao,armazenagem,expedicao,24.0,15.555555555555555,90.0,30.0,67.56213418260737,67.7,767.6,baixa,SKU-6191,2026-01-16 09:49:47.000000000,9,4,0.783,0.478,0.846
105,9,6,1662,rack_para_rack,armazenagem,armazenagem,76.0,15.555555555555555,44.8,32.888888888888886,35.691517822088265,35.8,1234.5,baixa,SKU-9006,2026-01-16 10:08:41.000000000,10,4,0.383,0.253,0.642
70,9,6,1662,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,32.888888888888886,66.06319458679201,66.1,1404.4,normal,SKU-3558,2026-01-16 10:47:48.000000000,10,4,0.633,0.466,0.544
3,9,6,1662,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,21.333333333333332,46.02337570312625,46.0,440.2,normal,SKU-7420,2026-01-16 10:52:03.000000000,10,4,0.4,0.325,0.54
7,9,6,1662,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,4.0,61.37882370981053,62.9,866.6,normal,SKU-5859,2026-01-16 10:53:50.000000000,10,4,0.567,0.444,0.451
32,9,6,5730,rack_para_expedicao,armazenagem,expedicao,76.0,44.44444444444444,90.0,30.0,20.11571463579263,20.1,929.5,alta,SKU-6892,2026-01-16 11:05:50.000000000,11,4,0.167,0.142,0.356
232,9,6,5730,rack_para_expedicao,armazenagem,expedicao,24.0,32.888888888888886,90.0,30.0,66.06319458679201,66.1,20.0,normal,SKU-5426,2026-01-16 11:37:02.000000000,11,4,0.533,0.466,0.475
152,9,6,5730,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,9.777777777777779,40.24895367093334,40.3,456.3,baixa,SKU-5426,2026-01-16 12:03:11.000000000,12,4,0.333,0.285,0.413
242,9,6,5730,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,50.22222222222222,69.02853230081702,69.0,1116.9,normal,SKU-6393,2026-01-16 12:29:49.999999999,12,4,0.65,0.487,0.53
296,9,6,5730,rack_para_expedicao,armazenagem,expedicao,24.0,56.0,90.0,30.0,70.9365914038728,71.4,746.7,alta,SKU-6311,2026-01-16 12:53:51.000000000,12,4,0.7,0.504,0.668
121,9,6,5730,rack_para_expedicao,armazenagem,expedicao,44.8,56.0,90.0,30.0,52.1444148495311,52.2,926.5,normal,SKU-7235,2026-01-16 13:03:59.000000000,13,4,0.5,0.368,0.584
201,9,6,5730,rack_para_expedicao,armazenagem,expedicao,24.0,21.333333333333332,90.0,30.0,66.56659155395529,66.6,282.0,normal,SKU-6734,2026-01-16 13:10:11.000000000,13,4,0.683,0.47,0.794
313,9,6,5730,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,50.22222222222222,69.02853230081702,69.0,1277.6,normal,SKU-8734,2026-01-16 13:31:18.000000000,13,4,0.717,0.487,0.645
107,9,6,4306,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,27.11111111111111,34.91970330647649,34.9,1161.4,normal,SKU-8734,2026-01-16 14:05:07.000000000,14,4,0.367,0.246,0.676
250,9,6,4306,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,32.888888888888886,45.29222537050201,45.3,1190.3,normal,SKU-8629,2026-01-16 14:38:48.000000000,14,4,0.45,0.32,0.573
275,9,6,4306,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,44.44444444444444,28.354928589376517,28.6,1025.4,normal,SKU-1995,2026-01-16 15:43:51.000000000,15,4,0.267,0.202,0.524
238,9,6,4306,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,15.555555555555555,37.67866737702704,37.7,640.5,normal,SKU-2021,2026-01-16 16:09:44.000000000,16,4,0.3,0.266,0.299
332,9,6,4306,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,38.666666666666664,35.86294900187533,35.9,958.5,normal,SKU-9322,2026-01-16 16:19:46.000000000,16,4,0.317,0.253,0.465
141,9,6,4306,rack_para_expedicao,armazenagem,expedicao,65.6,32.888888888888886,90.0,30.0,24.57042284968547,24.6,732.0,baixa,SKU-9529,2026-01-16 16:22:40.000000000,16,4,0.233,0.173,0.575
89,9,7,8512,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,50.22222222222222,24.595492912420728,24.6,184.3,normal,SKU-9006,2026-01-16 08:30:12.000000000,8,4,0.2,0.174,0.449
247,9,7,8512,rack_para_expedicao,armazenagem,expedicao,34.4,56.0,90.0,30.0,61.37882370981054,62.9,905.4,normal,SKU-5658,2026-01-16 09:26:35.000000000,9,4,0.683,0.444,0.734
112,9,7,8512,rack_para_rack,armazenagem,armazenagem,65.6,15.555555555555555,76.0,4.0,15.546410009951847,15.7,989.9,normal,SKU-2016,2026-01-16 09:37:49.000000000,9,4,0.133,0.111,0.243
254,9,7,8512,rack_para_expedicao,armazenagem,expedicao,55.2,9.777777777777779,90.0,30.0,40.24895367093334,40.3,238.3,normal,SKU-1775,2026-01-16 09:45:39.000000000,9,4,0.4,0.285,0.696
312,9,7,8512,rack_para_expedicao,armazenagem,expedicao,24.0,32.888888888888886,90.0,30.0,66.06319458679201,66.1,594.9,normal,SKU-5426,2026-01-16 10:23:06.000000000,10,4,0.633,0.466,0.664
292,9,7,8512,rack_para_expedicao,armazenagem,expedicao,24.0,50.22222222222222,90.0,30.0,69.02853230081702,71.0,571.9,baixa,SKU-7949,2026-01-16 10:38:09.000000000,10,4,0.683,0.501,0.626
9,9,7,8512,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,32.888888888888886,34.91970330647649,34.9,1011.0,normal,SKU-6734,2026-01-16 10:40:33.000000000,10,4,0.35,0.246,0.628
372,9,7,6775,rack_para_rack,armazenagem,armazenagem,44.8,27.11111111111111,65.6,44.44444444444444,27.07553220980973,31.1,1504.6,normal,SKU-6393,2026-01-16 11:16:33.000000000,11,4,0.3,0.22,0.422
371,9,7,6775,rack_para_expedicao,armazenagem,expedicao,34.4,32.888888888888886,90.0,30.0,55.67500048506821,55.7,982.2,baixa,SKU-3047,2026-01-16 11:46:48.000000000,11,4,0.5,0.393,0.514
295,9,7,6775,rack_para_expedicao,armazenagem,expedicao,44.8,32.888888888888886,90.0,30.0,45.29222537050201,45.3,1081.5,alta,SKU-9792,2026-01-16 11:48:42.000000000,11,4,0.433,0.32,0.568
346,9,7,6775,rack_para_rack,armazenagem,armazenagem,55.2,15.555555555555555,76.0,15.555555555555555,20.799999999999997,21.7,399.9,normal,SKU-9226,2026-01-16 11:50:28.000000000,11,4,0.167,0.153,0.29
220,9,7,6775,rack_para_expedicao,armazenagem,expedicao,55.2,38.666666666666664,90.0,30.0,35.86294900187533,35.9,862.8,normal,SKU-2021,2026-01-16 11:51:52.000000000,11,4,0.367,0.253,0.663
71,9,7,6775,rack_para_expedicao,armazenagem,expedicao,34.4,38.666666666666664,90.0,30.0,56.27140580357941,56.3,1068.4,normal,SKU-3747,2026-01-16 12:12:01.000000000,12,4,0.567,0.397,0.641
365,9,7,6775,rack_para_expedicao,armazenagem,expedicao,44.8,32.888888888888886,90.0,30.0,45.29222537050201,45.3,621.7,alta,SKU-9792,2026-01-16 12:15:55.000000000,12,4,0.433,0.32,0.655
348,9,7,6775,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,56.0,52.1444148495311,52.2,1122.4,alta,SKU-4556,2026-01-16 12:19:12.999999999,12,4,0.467,0.368,0.441
271,9,7,6775,rack_para_expedicao,armazenagem,expedicao,76.0,27.11111111111111,90.0,30.0,14.294952920955902,14.3,1144.2,baixa,SKU-3027,2026-01-16 12:44:50.000000000,12,4,0.2,0.101,1.0
28,9,7,6775,rack_para_expedicao,armazenagem,expedicao,55.2,21.333333333333332,90.0,30.0,35.86294900187533,35.9,1709.8,normal,SKU-4152,2026-01-16 12:59:55.000000000,12,4,0.5,0.253,0.956
109,9,7,6775,rack_para_rack,armazenagem,armazenagem,34.4,56.0,55.2,21.333333333333332,40.42793313759409,40.4,20.0,alta,SKU-5658,2026-01-16 13:03:07.000000000,13,4,0.317,0.285,0.418
128,9,7,6775,rack_para_expedicao,armazenagem,expedicao,44.8,21.333333333333332,90.0,30.0,46.02337570312625,46.0,856.7,baixa,SKU-9838,2026-01-16 13:09:36.000000000,13,4,0.567,0.325,0.92
223,9,7,9076,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,4.0,29.5296461204668,29.5,539.8,alta,SKU-8099,2026-01-16 16:06:08.000000000,16,4,0.217,0.208,0.151
93,9,7,9076,rack_para_rack,armazenagem,armazenagem,55.2,9.777777777777779,65.6,38.666666666666664,30.703874368466394,30.7,449.2,alta,SKU-1775,2026-01-16 16:08:42.000000000,16,4,0.233,0.217,0.279
263,9,7,9076,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,9.777777777777779,31.69066537018335,33.9,474.5,normal,SKU-7278,2026-01-16 16:22:56.000000000,16,4,0.267,0.239,0.335
8,9,7,9076,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,44.44444444444444,67.56213418260737,67.7,921.7,alta,SKU-6892,2026-01-16 16:25:45.000000000,16,4,0.567,0.478,0.398
225,9,7,9076,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,27.11111111111111,24.570422849685464,24.6,890.4,alta,SKU-8555,2026-01-16 16:27:50.000000000,16,4,0.217,0.173,0.401
272,9,7,9076,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,15.555555555555555,37.67866737702704,37.7,987.9,alta,SKU-8555,2026-01-16 16:45:40.999999999,16,4,0.3,0.266,0.309
87,9,8,1967,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,38.666666666666664,25.8934569169725,25.9,308.4,normal,SKU-3027,2026-01-16 08:09:41.000000000,8,4,0.25,0.183,0.629
311,9,8,1967,rack_para_expedicao,armazenagem,expedicao,34.4,56.0,90.0,30.0,61.37882370981054,62.9,1656.2,normal,SKU-5658,2026-01-16 08:17:39.000000000,8,4,0.65,0.444,0.586
12,9,8,1967,rack_para_expedicao,armazenagem,expedicao,65.6,4.0,90.0,30.0,35.65613551690649,35.7,837.6,normal,SKU-1995,2026-01-16 08:21:46.000000000,8,4,0.283,0.252,0.312
285,9,8,1967,rack_para_expedicao,armazenagem,expedicao,44.8,50.22222222222222,90.0,30.0,49.517454211671044,51.8,1564.7,normal,SKU-8041,2026-01-16 08:42:01.000000000,8,4,0.6,0.365,0.748
188,9,8,1967,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,27.11111111111111,24.570422849685464,24.6,246.2,alta,SKU-2528,2026-01-16 09:43:18.000000000,9,4,0.25,0.173,0.779
329,9,8,1967,rack_para_expedicao,armazenagem,expedicao,44.8,56.0,90.0,30.0,52.1444148495311,52.2,479.4,normal,SKU-7235,2026-01-16 09:56:44.000000000,9,4,0.467,0.368,0.586
139,9,8,1967,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,44.44444444444444,57.44564365823262,62.9,1148.8,baixa,SKU-7235,2026-01-16 10:09:17.000000000,10,4,0.683,0.444,0.725
363,9,8,1967,rack_para_rack,armazenagem,armazenagem,65.6,32.888888888888886,34.4,50.22222222222222,35.691517822088265,35.7,679.2,baixa,SKU-9529,2026-01-16 10:11:07.000000000,10,4,0.333,0.252,0.532
362,9,8,4233,rack_para_expedicao,armazenagem,expedicao,34.4,44.44444444444444,90.0,30.0,57.445643658232626,62.9,1040.3,baixa,SKU-1189,2026-01-16 11:17:34.000000000,11,4,0.583,0.444,0.545
111,9,8,4233,rack_para_expedicao,armazenagem,expedicao,55.2,56.0,90.0,30.0,43.440073664762586,44.2,653.7,alta,SKU-1161,2026-01-16 11:24:52.000000000,11,4,0.383,0.312,0.459
78,9,8,4233,rack_para_expedicao,armazenagem,expedicao,65.6,56.0,90.0,30.0,35.65613551690649,35.7,1275.2,normal,SKU-8208,2026-01-16 11:35:45.000000000,11,4,0.283,0.252,0.219
53,9,8,4233,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,38.666666666666664,16.46545204697129,16.5,921.4,baixa,SKU-7235,2026-01-16 11:58:11.000000000,11,4,0.167,0.116,0.677
103,9,8,4233,rack_para_rack,armazenagem,armazenagem,65.6,32.888888888888886,65.6,44.44444444444444,11.555555555555557,12.7,1149.0,baixa,SKU-9529,2026-01-16 11:59:49.000000000,11,4,0.133,0.09,0.544
219,9,8,4233,rack_para_expedicao,armazenagem,expedicao,34.4,56.0,90.0,30.0,61.37882370981054,62.9,1238.6,baixa,SKU-5658,2026-01-16 12:35:47.000000000,12,4,0.667,0.444,0.661
239,9,8,4233,rack_para_expedicao,armazenagem,expedicao,24.0,56.0,90.0,30.0,70.9365914038728,71.4,567.2,baixa,SKU-6311,2026-01-16 13:24:11.000000000,13,4,0.7,0.504,0.694
338,9,8,9643,rack_para_expedicao,armazenagem,expedicao,65.6,38.666666666666664,90.0,30.0,25.893456916972507,25.9,598.5,normal,SKU-5887,2026-01-16 14:21:47.000000000,14,4,0.3,0.183,0.847
358,9,8,9643,rack_para_expedicao,armazenagem,expedicao,55.2,38.666666666666664,90.0,30.0,35.86294900187533,35.9,1039.4,alta,SKU-2021,2026-01-16 14:50:51.000000000,14,4,0.383,0.253,0.738
249,9,8,9643,rack_para_expedicao,armazenagem,expedicao,34.4,50.22222222222222,90.0,30.0,59.16331863245112,59.5,683.2,normal,SKU-3734,2026-01-16 15:06:01.000000000,15,4,0.533,0.42,0.528
331,9,8,9643,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,56.0,61.37882370981053,62.9,885.6,baixa,SKU-7420,2026-01-16 15:11:11.000000000,15,4,0.55,0.444,0.443
268,9,8,9643,rack_para_expedicao,armazenagem,expedicao,34.4,27.11111111111111,90.0,30.0,55.67500048506821,55.7,198.0,normal,SKU-3558,2026-01-16 15:32:49.000000000,15,4,0.467,0.393,0.512
86,9,8,9643,rack_para_expedicao,armazenagem,expedicao,55.2,4.0,90.0,30.0,43.440073664762586,44.2,1277.0,baixa,SKU-8099,2026-01-16 16:09:51.000000000,16,4,0.4,0.312,0.416
196,9,8,9643,rack_para_rack,armazenagem,armazenagem,24.0,15.555555555555555,55.2,9.777777777777779,31.730469836568492,32.2,749.9,normal,SKU-6191,2026-01-16 16:22:03.000000000,16,4,0.233,0.228,0.09
114,9,8,9643,rack_para_expedicao,armazenagem,expedicao,24.0,9.777777777777779,90.0,30.0,69.02853230081702,71.0,646.9,normal,SKU-1860,2026-01-16 16:30:42.000000000,16,4,0.6,0.501,0.451
51,9,8,9643,rack_para_expedicao,armazenagem,expedicao,65.6,15.555555555555555,90.0,30.0,28.354928589376524,28.6,458.9,normal,SKU-2016,2026-01-16 16:32:32.999999999,16,4,0.25,0.202,0.497
269,9,8,9643,rack_para_expedicao,armazenagem,expedicao,44.8,27.11111111111111,90.0,30.0,45.29222537050201,45.3,20.0,normal,SKU-6393,2026-01-16 16:34:52.000000000,16,4,0.367,0.32,0.474
21,9,9,8632,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,32.888888888888886,45.29222537050201,45.3,892.4,baixa,SKU-4843,2026-01-16 08:05:41.000000000,8,4,0.417,0.32,0.515
192,9,9,8632,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,50.22222222222222,59.163318632451116,59.5,1135.3,normal,SKU-8734,2026-01-16 08:23:53.000000000,8,4,0.583,0.42,0.55
198,9,9,8632,rack_para_rack,armazenagem,armazenagem,55.2,15.555555555555555,44.8,21.333333333333332,11.89717260736276,11.9,1358.6,normal,SKU-9226,2026-01-16 08:41:50.000000000,8,4,0.15,0.084,0.747
143,9,9,8632,rack_para_expedicao,armazenagem,expedicao,24.0,56.0,90.0,30.0,70.9365914038728,71.4,995.9,normal,SKU-6311,2026-01-16 08:47:51.000000000,8,4,0.733,0.504,0.656
2,9,9,8632,rack_para_expedicao,armazenagem,expedicao,76.0,21.333333333333332,90.0,30.0,16.465452046971293,16.5,927.2,alta,SKU-6463,2026-01-16 08:53:41.000000000,8,4,0.183,0.116,0.8
150,9,9,8632,rack_para_rack,armazenagem,armazenagem,44.8,50.22222222222222,65.6,15.555555555555555,40.42793313759408,40.4,886.5,baixa,SKU-8041,2026-01-16 09:05:03.000000000,9,4,0.383,0.285,0.563
258,9,9,8632,rack_para_expedicao,armazenagem,expedicao,24.0,56.0,90.0,30.0,70.9365914038728,71.4,675.7,normal,SKU-6311,2026-01-16 09:33:01.000000000,9,4,0.717,0.504,0.704
283,9,9,8632,rack_para_expedicao,armazenagem,expedicao,65.6,21.333333333333332,90.0,30.0,25.893456916972507,25.9,754.5,normal,SKU-7439,2026-01-16 10:01:47.000000000,10,4,0.3,0.183,0.86
99,9,9,8632,rack_para_expedicao,armazenagem,expedicao,65.6,21.333333333333332,90.0,30.0,25.893456916972507,25.9,1195.7,baixa,SKU-7439,2026-01-16 10:54:46.000000000,10,4,0.3,0.183,0.768
45,9,9,7699,rack_para_rack,armazenagem,armazenagem,24.0,50.22222222222222,55.2,50.22222222222222,31.200000000000003,31.2,638.2,alta,SKU-7949,2026-01-16 11:18:05.000000000,11,4,0.217,0.22,0.088
299,9,9,7699,rack_para_expedicao,armazenagem,expedicao,76.0,4.0,90.0,30.0,29.5296461204668,29.5,772.6,normal,SKU-3062,2026-01-16 11:27:52.000000000,11,4,0.217,0.208,0.208
355,9,9,7699,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,44.44444444444444,20.11571463579263,20.1,664.6,baixa,SKU-1466,2026-01-16 11:51:11.000000000,11,4,0.183,0.142,0.581
293,9,9,7699,rack_para_rack,armazenagem,armazenagem,24.0,15.555555555555555,44.8,4.0,23.79434521472551,23.8,440.2,normal,SKU-6191,2026-01-16 11:52:43.000000000,11,4,0.167,0.168,0.089
123,9,9,7699,rack_para_rack,armazenagem,armazenagem,65.6,4.0,34.4,50.22222222222222,55.766780677751996,55.8,744.4,normal,SKU-1995,2026-01-16 12:07:38.000000000,12,4,0.433,0.394,0.267
290,9,9,7699,rack_para_rack,armazenagem,armazenagem,76.0,27.11111111111111,76.0,4.0,23.11111111111111,23.1,792.2,normal,SKU-3027,2026-01-16 12:34:55.000000000,12,4,0.2,0.163,0.353
310,9,9,7699,rack_para_rack,armazenagem,armazenagem,76.0,32.888888888888886,34.4,32.888888888888886,41.6,41.6,963.4,alta,SKU-6258,2026-01-16 12:42:44.000000000,12,4,0.4,0.294,0.584
264,9,9,7699,rack_para_expedicao,armazenagem,expedicao,65.6,4.0,90.0,30.0,35.65613551690649,35.7,624.4,baixa,SKU-1995,2026-01-16 13:09:52.000000000,13,4,0.283,0.252,0.362
88,9,9,7699,rack_para_expedicao,armazenagem,expedicao,34.4,44.44444444444444,90.0,30.0,57.445643658232626,62.9,607.9,normal,SKU-1189,2026-01-16 13:11:49.000000000,13,4,0.7,0.444,0.828
278,9,9,8632,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,27.11111111111111,66.06319458679201,66.1,1211.3,normal,SKU-2585,2026-01-16 14:19:16.000000000,14,4,0.667,0.466,0.637
251,9,9,8632,rack_para_expedicao,armazenagem,expedicao,24.0,15.555555555555555,90.0,30.0,67.56213418260737,67.7,20.0,normal,SKU-6191,2026-01-16 14:47:58.000000000,14,4,0.617,0.478,0.659
306,9,9,8632,rack_para_expedicao,armazenagem,expedicao,65.6,44.44444444444444,90.0,30.0,28.354928589376524,28.6,987.1,baixa,SKU-5859,2026-01-16 14:49:53.000000000,14,4,0.317,0.202,0.693
80,9,9,8632,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,4.0,29.5296461204668,29.5,1122.7,normal,SKU-6463,2026-01-16 14:52:12.000000000,14,4,0.233,0.208,0.209
182,9,9,8632,rack_para_expedicao,armazenagem,expedicao,55.2,4.0,90.0,30.0,43.440073664762586,44.2,1127.0,baixa,SKU-8099,2026-01-16 16:10:42.000000000,16,4,0.383,0.312,0.408
85,9,9,8632,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,4.0,52.1444148495311,52.2,1411.8,normal,SKU-9433,2026-01-16 16:15:08.000000000,16,4,0.433,0.368,0.241
176,9,9,8632,rack_para_expedicao,armazenagem,expedicao,65.6,9.777777777777779,90.0,30.0,31.690665370183353,33.9,1288.0,alta,SKU-8629,2026-01-16 16:46:35.000000000,16,4,0.317,0.239,0.449
245,9,10,4714,rack_para_expedicao,armazenagem,expedicao,76.0,44.44444444444444,90.0,30.0,20.11571463579263,20.1,21.3,baixa,SKU-6892,2026-01-16 08:04:52.000000000,8,4,0.15,0.142,0.334
46,9,10,4714,rack_para_expedicao,armazenagem,expedicao,34.4,38.666666666666664,90.0,30.0,56.27140580357941,56.3,715.7,normal,SKU-3747,2026-01-16 08:47:04.000000000,8,4,0.6,0.397,0.779
161,9,10,4714,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,4.0,61.37882370981053,62.9,1172.9,normal,SKU-9226,2026-01-16 08:57:17.000000000,8,4,0.65,0.444,0.644
205,9,10,4714,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,44.44444444444444,47.45189116682961,47.6,382.6,alta,SKU-5426,2026-01-16 08:59:30.000000000,8,4,0.483,0.336,0.726
207,9,10,4714,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,21.333333333333332,46.02337570312625,46.0,868.2,normal,SKU-8208,2026-01-16 09:17:59.000000000,9,4,0.5,0.325,0.769
322,9,10,4714,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,56.0,61.37882370981053,62.9,824.5,normal,SKU-7235,2026-01-16 09:36:58.000000000,9,4,0.633,0.444,0.656
156,9,10,4714,rack_para_expedicao,armazenagem,expedicao,44.8,15.555555555555555,90.0,30.0,47.45189116682961,47.6,673.4,alta,SKU-4556,2026-01-16 09:51:52.000000000,9,4,0.567,0.336,0.897
97,9,10,4714,rack_para_expedicao,armazenagem,expedicao,44.8,15.555555555555555,90.0,30.0,47.45189116682961,47.6,760.2,normal,SKU-4556,2026-01-16 10:17:01.000000000,10,4,0.55,0.336,0.852
327,9,10,4714,rack_para_expedicao,armazenagem,expedicao,24.0,15.555555555555555,90.0,30.0,67.56213418260737,67.7,592.5,normal,SKU-6191,2026-01-16 10:58:07.000000000,10,4,0.633,0.478,0.622
54,9,10,4603,rack_para_expedicao,armazenagem,expedicao,24.0,56.0,90.0,30.0,70.9365914038728,71.4,858.6,normal,SKU-6311,2026-01-16 11:08:05.000000000,11,4,0.633,0.504,0.479
324,9,10,4603,rack_para_expedicao,armazenagem,expedicao,24.0,50.22222222222222,90.0,30.0,69.02853230081702,71.0,709.0,normal,SKU-7949,2026-01-16 11:30:05.000000000,11,4,0.6,0.501,0.455
226,9,10,4603,rack_para_expedicao,armazenagem,expedicao,34.4,56.0,90.0,30.0,61.37882370981054,62.9,1605.8,normal,SKU-5658,2026-01-16 11:54:02.000000000,11,4,0.617,0.444,0.507
360,9,10,4603,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,9.777777777777779,49.517454211671044,51.8,384.0,alta,SKU-9006,2026-01-16 12:24:14.000000000,12,4,0.483,0.365,0.563
63,9,10,4603,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,56.0,29.5296461204668,29.5,470.8,baixa,SKU-8270,2026-01-16 12:27:57.000000000,12,4,0.233,0.208,0.393
151,9,10,4603,rack_para_rack,armazenagem,armazenagem,44.8,38.666666666666664,34.4,32.888888888888886,11.897172607362755,11.9,109.4,baixa,SKU-9433,2026-01-16 12:39:42.000000000,12,4,0.117,0.084,0.604
60,9,10,4603,rack_para_rack,armazenagem,armazenagem,24.0,9.777777777777779,76.0,32.888888888888886,56.90451174371083,58.1,885.3,normal,SKU-1860,2026-01-16 12:58:42.000000000,12,4,0.583,0.41,0.674
13,9,10,4603,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,15.555555555555555,20.115714635792635,20.1,1338.9,baixa,SKU-3047,2026-01-16 13:25:08.000000000,13,4,0.183,0.142,0.417
100,9,10,4603,rack_para_expedicao,armazenagem,expedicao,55.2,32.888888888888886,90.0,30.0,34.91970330647649,34.9,953.1,normal,SKU-8555,2026-01-16 13:35:49.000000000,13,4,0.417,0.246,0.885
277,9,10,4603,rack_para_rack,armazenagem,armazenagem,24.0,38.666666666666664,65.6,32.888888888888886,41.99931804267043,42.0,737.1,baixa,SKU-9322,2026-01-16 13:49:10.000000000,13,4,0.383,0.296,0.58
343,9,10,4603,rack_para_expedicao,armazenagem,expedicao,44.8,56.0,90.0,30.0,52.1444148495311,52.2,20.0,alta,SKU-7235,2026-01-16 13:58:48.000000000,13,4,0.467,0.368,0.608
291,9,10,4346,rack_para_rack,armazenagem,armazenagem,76.0,15.555555555555555,24.0,15.555555555555555,52.0,52.6,812.3,alta,SKU-9006,2026-01-16 14:13:41.000000000,14,4,0.467,0.371,0.466
204,9,10,4346,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,44.44444444444444,67.56213418260737,67.7,682.6,normal,SKU-7184,2026-01-16 14:38:39.000000000,14,4,0.633,0.478,0.579
359,9,10,4346,rack_para_rack,armazenagem,armazenagem,55.2,38.666666666666664,65.6,56.0,20.213966568797037,20.2,1002.5,normal,SKU-2021,2026-01-16 16:06:40.000000000,16,4,0.15,0.143,0.137
